18	13	27	31	20	14
24	2	22	20	11	31
6	25	4	3	17	1
2	23	24	19	15	14
3	10	24	16	7	29
11	5	28	14	24	26
13	12	10	4	32	30
13	19	5	17	15	21
25	14	31	4	13	17
16	27	26	31	14	3
17	32	26	16	20	2
30	29	17	18	9	26
13	25	23	4	33	27
18	10	25	14	26	27
31	11	1	27	17	18
19	28	5	22	4	29
11	1	16	7	14	15
5	19	28	4	8	27
22	3	30	12	6	10
22	33	8	17	16	11
29	13	17	16	8	32
16	25	20	23	19	13
33	21	6	4	26	20
32	18	7	30	22	33
29	27	33	31	24	26
27	10	21	11	31	13
19	3	8	21	2	13
4	29	10	8	9	30
19	15	18	13	4	6
6	29	30	7	3	33
16	29	25	4	27	23
30	14	32	4	17	6
24	19	27	17	20	25
15	10	19	24	3	7
30	24	2	18	13	16
21	12	3	1	5	28
28	15	30	2	1	22
18	10	6	1	27	11
21	5	4	12	3	17
26	32	21	28	29	2
9	32	12	31	7	10
33	26	32	19	6	21
7	26	15	29	1	8
5	13	20	22	29	3
15	29	16	3	24	14
7	32	31	2	9	25
23	25	32	14	19	6
26	25	20	16	7	17
7	28	29	16	18	24
32	12	16	18	10	9
3	24	11	6	31	21
12	24	6	17	9	7
5	18	4	3	2	28
20	17	9	3	29	21
24	11	29	30	2	1
25	18	5	2	21	14
28	21	9	30	23	15
17	32	31	5	10	26
23	13	11	4	30	7
11	9	12	19	18	17
7	3	10	24	8	23
14	13	4	19	1	7
26	20	9	17	21	19
21	3	7	22	32	20
26	21	27	12	10	13
23	21	7	31	11	32
10	23	29	6	31	19
21	5	31	13	1	27
5	15	10	16	4	13
9	10	29	20	16	25
4	6	23	28	27	25
2	11	12	14	24	32
4	22	16	17	9	29
2	22	26	17	29	33
16	33	1	3	15	9
33	26	21	28	12	14
1	5	3	20	25	27
3	5	16	18	23	24
33	25	6	11	32	10
14	16	15	30	32	1
17	33	9	7	12	8
27	12	1	7	17	11
8	19	26	10	30	28
6	14	11	21	5	20
12	9	32	14	19	28
30	28	17	14	33	4
14	4	22	33	32	25
27	31	12	18	26	10
19	14	4	28	5	1
19	9	31	26	18	32
15	32	24	27	3	10
26	13	18	7	3	23
23	22	16	19	29	27
19	23	14	9	11	17
23	26	10	21	11	7
32	18	23	14	25	7
17	21	2	7	9	25
25	5	12	13	2	33
14	21	20	25	31	12
7	6	30	31	2	1
17	20	25	12	26	13
6	2	31	22	20	4
30	11	18	2	33	23
28	15	32	1	5	24
27	8	30	24	20	31
4	18	27	29	20	22
2	29	19	6	4	24
31	16	29	15	12	26
8	7	14	12	15	30
1	2	16	10	9	24
4	2	14	15	30	26
23	33	26	11	28	32
8	18	30	4	12	17
26	23	22	25	5	14
5	31	6	23	4	7
8	10	27	22	12	15
31	7	11	16	33	19
12	4	26	11	21	10
10	25	5	9	8	20
4	5	15	1	9	17
32	3	7	2	10	9
24	8	6	31	3	29
1	11	23	10	5	21
7	31	27	33	18	9
22	25	2	29	32	33
19	32	28	17	10	27
29	20	1	12	23	24
27	24	16	4	33	26
13	3	25	19	1	26
14	15	20	26	16	4
15	17	27	18	23	20
24	6	30	8	32	29
1	5	28	30	2	16
3	1	21	10	23	6
22	17	12	25	2	5
28	25	19	9	6	14
22	26	5	32	6	3
30	22	7	20	18	14
12	3	23	29	18	8
1	18	30	22	15	16
26	8	12	27	24	4
9	15	23	33	5	24
25	28	4	12	19	21
25	3	9	27	8	17
3	25	15	9	24	7
25	30	22	31	16	4
30	15	10	28	21	20
7	25	26	15	4	28
18	21	31	10	9	17
22	4	24	31	27	16
2	24	10	22	17	1
27	16	3	17	15	2
2	23	33	3	8	32
24	12	11	21	26	9
2	19	26	11	18	13
24	19	14	5	28	33
15	19	11	9	33	10
2	22	1	29	13	5
22	9	31	8	25	3
20	24	8	32	11	15
5	6	19	24	28	11
2	11	33	26	9	21
9	6	25	10	14	22
21	20	27	8	30	11
20	33	19	4	12	23
6	33	11	7	32	16
30	5	1	14	24	22
20	19	4	12	13	32
15	7	13	17	24	19
2	14	17	12	30	31
3	5	20	6	24	2
33	25	4	22	27	15
14	20	18	30	33	6
6	24	28	4	13	20
4	14	26	31	17	7
21	31	27	3	5	19
20	26	25	3	6	15
21	13	26	4	22	31
17	16	29	7	10	13
3	18	11	8	14	12
2	31	17	16	20	13
24	17	10	2	19	27
23	10	16	24	11	5
19	8	27	10	18	31
1	26	29	2	9	33
4	26	30	10	21	5
32	22	17	5	26	33
20	11	18	10	29	8
4	2	31	32	24	3
21	19	23	22	3	4
2	3	13	30	7	9
27	17	7	9	10	4
32	16	28	19	18	15
6	23	4	32	29	22
29	22	11	18	30	27
26	28	2	18	13	4
15	24	8	22	28	33
33	24	6	12	30	7
9	15	14	4	16	27
29	5	25	2	24	10
22	11	4	29	18	2
4	33	15	14	26	9
2	28	26	20	29	10
24	17	30	5	33	31
9	8	23	15	13	22
13	14	11	10	3	22
23	3	24	27	5	31
25	3	13	14	10	7
20	30	25	2	29	13
7	5	21	19	8	1
17	18	32	28	6	13
19	24	33	21	3	5
14	9	33	23	16	6
24	29	17	27	28	30
7	29	11	16	33	4
14	13	8	22	19	5
12	31	19	26	29	2
21	8	27	16	15	12
33	15	5	7	25	18
33	12	9	17	18	20
13	25	30	27	29	28
9	4	14	11	33	32
28	19	9	5	4	10
17	6	13	15	14	30
32	13	22	20	14	23
31	15	11	25	24	12
13	12	19	1	9	28
29	12	31	2	26	24
7	3	13	10	32	22
10	31	9	20	22	2
15	31	20	21	27	8
6	9	18	3	32	13
20	6	11	26	27	1
3	32	24	20	26	8
31	29	32	21	3	26
24	15	18	20	28	13
6	12	5	15	7	28
12	20	27	25	26	28
4	29	1	20	28	24
1	20	7	24	8	23
19	29	12	22	28	13
10	8	25	16	28	33
7	33	21	27	6	25
12	13	26	29	8	33
12	24	5	23	15	3
26	9	11	21	32	1
30	12	5	9	31	29
21	1	7	9	17	29
20	15	22	31	1	3
6	19	32	28	26	18
16	25	7	12	17	21
20	1	29	21	8	11
5	7	13	6	23	2
2	8	11	17	7	5
7	21	28	17	2	8
1	13	17	2	4	6
7	16	21	17	1	19
8	24	21	31	28	19
31	30	33	14	27	18
20	8	5	3	27	19
31	22	5	29	18	28
8	25	7	30	18	32
3	10	13	30	12	27
5	28	26	27	20	33
7	5	32	1	29	13
24	15	23	32	2	12
3	21	6	11	31	17
26	25	32	1	13	5
17	23	24	9	26	11
25	24	32	14	26	5
28	10	29	12	18	22
21	11	4	5	28	27
5	16	12	32	28	7
6	15	25	8	24	14
16	30	1	22	28	18
22	28	23	26	33	27
10	27	6	16	20	32
1	25	32	13	31	14
22	13	30	9	10	17
32	2	15	26	9	22
17	32	3	25	8	21
4	16	23	1	13	9
32	1	9	17	33	11
12	3	17	27	29	24
6	28	22	17	29	14
6	19	13	28	5	22
5	17	19	20	4	2
5	18	13	6	7	11
12	6	2	28	14	5
31	12	30	32	4	6
30	8	28	29	13	2
20	26	16	5	1	2
16	1	7	21	12	8
19	31	26	1	17	6
15	7	4	2	20	9
32	3	15	6	18	30
4	23	30	5	27	13
30	16	18	25	17	24
22	4	31	15	14	11
24	21	1	12	4	2
7	25	8	26	28	14
29	23	6	19	10	7
25	26	7	29	18	14
3	15	14	13	33	21
4	21	29	30	33	25
6	28	17	19	13	5
20	6	22	33	26	15

